% # columns="iter, evals, sigma, 0, fitness, xbest" seed=81362, Thu Dec  3 18:37:58 2020, <python>{}</python>
1 6 0.14771816973039634 0 1.421459229721778 0.7431033660356321 -0.9323393250894716
2 12 0.2309728459522235 0 1.193960324182845 0.36866185597618734 -1.0286149717610753
3 18 0.323258267208264 0 0.500039116320718 0.38579739054740725 -0.5926208651132099
4 24 0.41522686073271003 0 0.11786105614809368 0.16074103174394383 -0.3033535509302407
5 30 0.5142632770143776 0 0.029853271225273398 -0.1215469165489601 -0.12279909732043442
6 36 0.43364777920745173 0 0.09359216020000247 -0.18964856094145904 -0.2400532931097513
7 42 0.3881554462521435 0 0.10675915272880697 -0.3127305897232043 0.09465057305787353
8 48 0.3202177207532758 0 0.047488213888435445 -0.19006750434283798 0.10659529858920003
9 54 0.2818736948472608 0 0.016711207185394983 -0.12470169593693956 0.0340689626470495
10 60 0.22749262012780072 0 0.019079748594338957 -0.06786596723848559 0.12030776818278925
11 66 0.19691126118947744 0 0.014225702568468605 -0.07430213446588313 -0.09330002884395282
12 72 0.16698777339473603 0 0.0068508177391759136 -0.03566865120697264 -0.07468979220918506
13 78 0.13103762485442197 0 0.0019772129510347834 -0.03770091181820233 0.02357656037489174
14 84 0.11282915108183694 0 0.0013532748757555065 0.0023819230260268623 0.03670968970794482
15 90 0.11720862065030647 0 0.0007842612156177288 0.018359412130915118 0.021146943084638395
16 96 0.08750620776223922 0 0.0002063754209502546 -0.0017002950158887288 0.014264796451726836
17 102 0.0671561209450006 0 3.0502018470186176e-05 0.004769273002995662 0.0027849692086417974
18 108 0.05006028864618564 0 0.00030478408864976044 0.013014445481525833 -0.01163650709870244
19 114 0.04039533460172339 0 4.0810016592240654e-05 0.006237622369872288 0.00137916052840468
20 120 0.03663631433881816 0 2.153408113675158e-05 -0.00041415529653531283 -0.00462196457441025
21 126 0.026520599742918458 0 2.3899221827904294e-05 -0.004120530499684221 -0.002630674861908328
22 132 0.0235060020022642 0 1.286686912982561e-06 0.0005262104243542892 -0.001004882830126697
23 138 0.017233165210319815 0 1.2455843850688411e-06 0.00043375030266386077 -0.0010283214769749051
24 144 0.01301784664764143 0 7.263346219544153e-07 7.075112316669882e-05 -0.0008493108385774114
25 150 0.010117588815570146 0 1.5539409368591348e-06 -0.0011797164320606934 0.0004027531213847041
