% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=81362, Thu Dec  3 18:37:58 2020, <python>{}</python>
1 6 0.14771816973039634 1.0000250003125026 1.421459229721778 1.4214592297217781e+00 1.8679252140434075 2.4776272766085428   
2 12 0.2309728459522235 1.3798856288905035 1.193960324182845 1.1939603241828449e+00 1.6336932973159541 1.994030193674823   
3 18 0.323258267208264 1.3480737682009198 0.500039116320718 5.0003911632071796e-01 1.3256245263991353 1.8640291260690587   
4 24 0.41522686073271003 1.1155922316069657 0.11786105614809368 1.1786105614809368e-01 0.600889071377998 1.3764549989278956   
5 30 0.5142632770143776 1.7128628761090416 0.029853271225273398 2.9853271225273398e-02 1.4070728177355583 5.5620525374537655   
6 36 0.43364777920745173 1.8995282475487856 0.029853271225273398 9.3592160200002467e-02 0.4635372390667325 1.9066548108423986   
7 42 0.3881554462521435 1.6501633388315669 0.029853271225273398 1.0675915272880697e-01 0.2975999762381637 2.71296203150516   
8 48 0.3202177207532758 1.5053898998523152 0.029853271225273398 4.7488213888435445e-02 0.11839229022627637 0.2856369083281693   
9 54 0.2818736948472608 1.4394735972616721 0.016711207185394983 1.6711207185394983e-02 0.20661244593047312 0.8488198175467254   
10 60 0.22749262012780072 1.2435463297998774 0.016711207185394983 1.9079748594338957e-02 0.11001840688505297 0.22697891830793157   
11 66 0.19691126118947744 1.2178451589338974 0.014225702568468605 1.4225702568468605e-02 0.02592459808889716 0.051575291331797675   
12 72 0.16698777339473603 1.2681512813433116 0.0068508177391759136 6.8508177391759136e-03 0.06180048584625467 0.09438990129324684   
13 78 0.13103762485442197 1.2729637239486848 0.0019772129510347834 1.9772129510347834e-03 0.015217374784247124 0.03224100918296948   
14 84 0.11282915108183694 1.3126947206733712 0.0013532748757555065 1.3532748757555065e-03 0.0037395540607642747 0.01738400660839999   
15 90 0.11720862065030647 1.2144560553173191 0.0007842612156177288 7.8426121561772882e-04 0.005220255723449061 0.008357721751609825   
16 96 0.08750620776223922 1.174467317222139 0.0002063754209502546 2.0637542095025460e-04 0.006418418970200684 0.012706575276745968   
17 102 0.0671561209450006 1.4440432740264384 3.0502018470186176e-05 3.0502018470186176e-05 0.0017869963893071502 0.005411717769482471   
18 108 0.05006028864618564 1.4987881839978197 3.0502018470186176e-05 3.0478408864976044e-04 0.0007160270858529039 0.0025724473800873052   
19 114 0.04039533460172339 1.566017524854674 3.0502018470186176e-05 4.0810016592240654e-05 0.00036697947596818096 0.0010902465445670685   
20 120 0.03663631433881816 1.4016482981571898 2.153408113675158e-05 2.1534081136751581e-05 0.0001587227765216652 0.0007464210026005144   
21 126 0.026520599742918458 1.2877724561737771 2.153408113675158e-05 2.3899221827904294e-05 0.0001623207123818656 0.00022485927709466367   
22 132 0.0235060020022642 1.5027029289173088 1.286686912982561e-06 1.2866869129825610e-06 9.71740019820619e-05 0.00013230235523632432   
23 138 0.017233165210319815 1.6025317786597677 1.2455843850688411e-06 1.2455843850688411e-06 2.1334144887623417e-05 0.00016517937227722952   
24 144 0.01301784664764143 1.523251606387659 7.263346219544153e-07 7.2633462195441528e-07 1.6005299507816643e-05 8.616058725990603e-05   
25 150 0.010117588815570146 1.3976213427717632 7.263346219544153e-07 1.5539409368591348e-06 4.2393071524538546e-06 2.9125598792883075e-05   
26 156 0.007716764551214438 1.4091919472654093 7.263346219544153e-07 1.1154496983759967e-06 5.495651771351734e-06 1.3101035965401734e-05   
27 162 0.006802029707256278 1.4777434189279035 1.9177655392021766e-07 1.9177655392021766e-07 2.4168045983217876e-06 5.049732845868866e-06   
28 168 0.007250947720694928 1.4263726575230427 1.9177655392021766e-07 4.7988229839562273e-07 1.1329437899424194e-06 3.5484234272498147e-06   
29 174 0.006211307320393211 1.3263142007601991 2.0113555920471737e-08 2.0113555920471737e-08 3.0882940316694946e-06 3.939570141405436e-06   
30 180 0.004978094073760902 1.3426138729942612 5.989507364754219e-09 5.9895073647542191e-09 1.3412378789729268e-06 1.761910364036886e-06   
31 186 0.003954348728280554 1.3329105872151537 5.989507364754219e-09 7.5668351876045654e-08 5.328729768816207e-07 2.728717139425661e-06   
32 192 0.002934195294573461 1.2679576770158691 5.989507364754219e-09 3.7749032213351764e-08 1.2420349264807563e-07 4.467033256788985e-07   
33 198 0.003007633934622963 1.3911160591080831 5.989507364754219e-09 1.7258687534601366e-08 5.01747672073089e-08 1.5838263283784837e-07   
34 204 0.002458580730954696 1.2986443931744451 5.989507364754219e-09 1.7703932326651446e-08 1.6618385167174926e-07 2.6640714474161216e-07   
35 210 0.0018751896115203502 1.6150134173232067 4.43497136092247e-09 4.4349713609224696e-09 4.65544258191054e-08 8.526518845111067e-08   
36 216 0.0014073382042625207 1.6416561015455742 2.4897946377589886e-09 2.4897946377589886e-09 1.598959728732443e-08 3.6422764261212387e-08   
37 222 0.001083869902712891 1.6060278035499562 5.016489282953656e-10 5.0164892829536564e-10 1.2693257116006485e-08 3.314819055714954e-08   
38 228 0.0010338629093162967 1.3513627190170616 5.016489282953656e-10 8.5398641459837561e-10 6.035169270651953e-09 9.375913709845361e-09   
39 234 0.0007803721941523367 1.1642177138910121 1.5655260400062056e-10 1.5655260400062056e-10 2.694985721714753e-09 7.996282162088443e-09   
