% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=81362, Thu Dec  3 18:37:58 2020
1 6 0.14771816973039634 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.2309728459522235 1.204821252603283 0.873131241733432 0.873131241733432 1.204821252603283
3 18 0.323258267208264 1.2663809380816438 0.9394003265649923 0.9394003265649923 1.2663809380816438
4 24 0.41522686073271003 1.2318180257049616 1.104183043593426 1.104183043593426 1.2318180257049616
5 30 0.5142632770143776 1.4615658214473424 0.8532882823448492 0.8532882823448492 1.4615658214473424
6 36 0.43364777920745173 1.543232796691049 0.812429506474825 0.812429506474825 1.543232796691049
7 42 0.3881554462521435 1.266935310597916 0.7677635787830533 0.7677635787830533 1.266935310597916
8 48 0.3202177207532758 1.096972934850067 0.7286968877349878 0.7286968877349878 1.096972934850067
9 54 0.2818736948472608 0.9521371139393879 0.6614481264197202 0.6614481264197202 0.9521371139393879
10 60 0.22749262012780072 0.8112781648172513 0.6523907838221109 0.6523907838221109 0.8112781648172513
11 66 0.19691126118947744 0.7158140741702894 0.5877710059601613 0.5877710059601613 0.7158140741702894
12 72 0.16698777339473603 0.6660958442765713 0.5252495140571853 0.5252495140571853 0.6660958442765713
13 78 0.13103762485442197 0.6085580696660264 0.47806395281894015 0.47806395281894015 0.6085580696660264
14 84 0.11282915108183694 0.5447629547041732 0.41499592108112304 0.41499592108112304 0.5447629547041732
15 90 0.11720862065030647 0.47580911215385047 0.39178783791359884 0.39178783791359884 0.47580911215385047
16 96 0.08750620776223922 0.45422371864500644 0.38674870895457575 0.38674870895457575 0.45422371864500644
17 102 0.0671561209450006 0.444314285563875 0.3076876528256592 0.3076876528256592 0.444314285563875
18 108 0.05006028864618564 0.3935625178819721 0.2625871501283097 0.2625871501283097 0.3935625178819721
19 114 0.04039533460172339 0.35754755050299963 0.22831644271425378 0.22831644271425378 0.35754755050299963
20 120 0.03663631433881816 0.3019424148797984 0.215419528049066 0.215419528049066 0.3019424148797984
21 126 0.026520599742918458 0.2658808707235004 0.20646572261180698 0.20646572261180698 0.2658808707235004
22 132 0.0235060020022642 0.25283410776187654 0.16825288811012198 0.16825288811012198 0.25283410776187654
23 138 0.017233165210319815 0.24043054755819823 0.1500316878329087 0.1500316878329087 0.24043054755819823
24 144 0.01301784664764143 0.20681908140592245 0.1357747338250882 0.1357747338250882 0.20681908140592245
25 150 0.010117588815570146 0.17318408380598438 0.12391345102281111 0.12391345102281111 0.17318408380598438
26 156 0.007716764551214438 0.1532718471568865 0.10876576995370742 0.10876576995370742 0.1532718471568865
27 162 0.006802029707256278 0.1375838466760025 0.09310401583504868 0.09310401583504868 0.1375838466760025
28 168 0.007250947720694928 0.1244678626739379 0.08726181199384576 0.08726181199384576 0.1244678626739379
29 174 0.006211307320393211 0.11890641532830686 0.08965176973914149 0.08965176973914149 0.11890641532830686
30 180 0.004978094073760902 0.10750072311474153 0.08006823501309153 0.08006823501309153 0.10750072311474153
31 186 0.003954348728280554 0.09565970977248864 0.07176753691509812 0.07176753691509812 0.09565970977248864
32 192 0.002934195294573461 0.08395782819563354 0.06621500836938642 0.06621500836938642 0.08395782819563354
33 198 0.003007633934622963 0.077632533875838 0.055805936080999784 0.055805936080999784 0.077632533875838
34 204 0.002458580730954696 0.07297964615668763 0.05619678992976207 0.05619678992976207 0.07297964615668763
35 210 0.0018751896115203502 0.07283291331868665 0.04509740447816407 0.04509740447816407 0.07283291331868665
36 216 0.0014073382042625207 0.06452241927820801 0.03930324945490223 0.03930324945490223 0.06452241927820801
37 222 0.001083869902712891 0.05633557310729619 0.03507758270608535 0.03507758270608535 0.05633557310729619
38 228 0.0010338629093162967 0.045728412123926955 0.033838740317764834 0.033838740317764834 0.045728412123926955
39 234 0.0007803721941523367 0.04000093495959491 0.034358637978376946 0.034358637978376946 0.04000093495959491
40 240 0.0008035299505773149 0.03450122124018554 0.0311404075866115 0.0311404075866115 0.03450122124018554
