% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=81362, Thu Dec  3 18:37:58 2020, <python>{}</python>
1 6 0.14771816973039634 0 0 0.1745118089089303 0.133624572274533
2 12 0.2309728459522235 0 0 0.29098029850004337 0.21900926364161322
3 18 0.323258267208264 0 0 0.3719641378786085 0.38419493180943753
4 24 0.41522686073271003 0 0 0.46537076119335585 0.5265637516351322
5 30 0.5142632770143776 0 0 0.6003509312499498 0.6663206087518435
6 36 0.43364777920745173 0 0 0.41175715143926894 0.49310122124868544
7 42 0.3881554462521435 0 0 0.3544492327845803 0.36833516418985085
8 48 0.3202177207532758 0 0 0.27280768150904344 0.251787565100876
9 54 0.2818736948472608 0 0 0.22346428716681674 0.1901933817581247
10 60 0.22749262012780072 0 0 0.15402861013163696 0.14377815742091402
11 66 0.19691126118947744 0 0 0.10684073397417283 0.12839674882935634
12 72 0.16698777339473603 0 0 0.09205278511766428 0.09069855828611854
13 78 0.13103762485442197 0 0 0.058410906587190545 0.06812560366386138
14 84 0.11282915108183694 0 0 0.047384799239940406 0.05090053803226096
15 90 0.11720862065030647 0 0 0.04956027318543888 0.049325430652532434
16 96 0.08750620776223922 0 0 0.03306611749607835 0.03381182250094905
17 102 0.0671561209450006 0 0 0.024302404834022608 0.0204674070086006
18 108 0.05006028864618564 0 0 0.017001532224738044 0.012726161439242833
19 114 0.04039533460172339 0 0 0.011433856848286579 0.009682930194572401
20 120 0.03663631433881816 0 0 0.009127154160777426 0.00829435690222161
21 126 0.026520599742918458 0 0 0.0062534936066383166 0.005076018898869217
22 132 0.0235060020022642 0 0 0.005172955532727174 0.004197367993696851
23 138 0.017233165210319815 0 0 0.0033405823384768233 0.0026492363711841742
24 144 0.01301784664764143 0 0 0.0020317773676488435 0.0018859017884496983
25 150 0.010117588815570146 0 0 0.0012928203735678534 0.0013944171207511855
26 156 0.007716764551214438 0 0 0.0007803508884875831 0.0010170797714181808
27 162 0.006802029707256278 0 0 0.0006212929661916518 0.0008264954810581638
28 168 0.007250947720694928 0 0 0.000711399318724528 0.0008123121283313743
29 174 0.006211307320393211 0 0 0.0005351966291452077 0.0006377696732806303
30 180 0.004978094073760902 0 0 0.0003883587494018159 0.00045120448248942073
31 186 0.003954348728280554 0 0 0.00028806528945223237 0.0003095159945510893
32 192 0.002934195294573461 0 0 0.00017736211666049396 0.0002173547995912197
33 198 0.003007633934622963 0 0 0.0001700404321630998 0.00021870601311919214
34 204 0.002458580730954696 0 0 0.00011278115570740444 0.00017787158249664824
35 210 0.0018751896115203502 0 0 7.371662846907768e-05 0.00012098227648186442
36 216 0.0014073382042625207 0 0 4.937839967589738e-05 7.92754960988979e-05
37 222 0.001083869902712891 0 0 3.722202344073355e-05 4.9155502407956376e-05
38 228 0.0010338629093162967 0 0 3.565317706649073e-05 4.1242551434598256e-05
39 234 0.0007803721941523367 0 0 2.430871830461042e-05 2.6916922970218145e-05
40 240 0.0008035299505773149 0 0 2.447674267518356e-05 2.739337573535065e-05
41 246 0.0006960073393931375 0 0 2.051226958052562e-05 2.1571647864471232e-05
42 252 0.0005356789605467637 0 0 1.4017782743412516e-05 1.4625875473708651e-05
43 258 0.0004448476792783072 0 0 1.0834535110324703e-05 1.0498430059159334e-05
44 264 0.0003325433645595246 0 0 6.447404421724527e-06 7.553735907315351e-06
45 270 0.0002963578093975391 0 0 5.3740518997703765e-06 6.192619738464574e-06
46 276 0.0002123966441920627 0 0 3.3127802058859663e-06 4.007860587941098e-06
47 282 0.00020500394867081214 0 0 3.3461388694724224e-06 3.3430713947677325e-06
48 288 0.0001992474911824352 0 0 3.4018077044346725e-06 2.992533444500609e-06
49 294 0.00018111932549994456 0 0 2.6762351206400835e-06 2.658319853038302e-06
50 300 0.00015435632409732666 0 0 2.1667758598245645e-06 2.2502605492283734e-06
51 306 0.0001407943168046547 0 0 1.8202313867362752e-06 2.014691842648319e-06
52 312 0.00011665614769141598 0 0 1.3684832911976786e-06 1.5031452280180113e-06
53 318 8.870790996478057e-05 0 0 9.480783042609565e-07 9.387351314553804e-07
54 324 8.026303810775694e-05 0 0 7.921612457185305e-07 7.995760400395133e-07
55 330 7.741640002672544e-05 0 0 7.530601006644198e-07 6.901089923597421e-07
56 336 6.19055370389393e-05 0 0 5.921174320252961e-07 4.4378241457813084e-07
57 342 4.43614730608441e-05 0 0 3.540333416237309e-07 2.8755606317934125e-07
58 348 3.903617109712873e-05 0 0 2.986265043579624e-07 2.2277435897790476e-07
59 354 2.7677763911842938e-05 0 0 1.800004596211392e-07 1.4319260066186224e-07
60 360 2.5482703733918986e-05 0 0 1.7430387738078647e-07 1.0654573599292315e-07
61 366 2.039281574751987e-05 0 0 1.2520890707687692e-07 7.623125224650161e-08
62 372 1.6586358160131192e-05 0 0 8.07735698600888e-08 6.278477656545304e-08
63 378 1.3638589334913985e-05 0 0 6.340474091823116e-08 4.384813002628103e-08
64 384 1.1206749777444352e-05 0 0 4.7800950354537045e-08 3.1668185967428303e-08
65 390 9.035217327118164e-06 0 0 3.2763730057102364e-08 2.274321656583513e-08
66 396 7.829447700609994e-06 0 0 2.5192989148301585e-08 1.8473208618146142e-08
67 402 5.704035282293616e-06 0 0 1.592505313027985e-08 1.2358516627270765e-08
68 408 6.056242469610908e-06 0 0 1.48887188243058e-08 1.4444557739368243e-08
